NOM_ENT,NOM_LOC_ORIGINAL,nom_loc,CVE_LOC,CVE_MUN,latitud,longitud
BAJA CALIFORNIA,ARBOLITOS,Arbolitos [Puerto],020011168,02001,31.7033242,-116.6845397
BAJA CALIFORNIA,ARBOLITOS,Arbolitos [Rancho],020010679,02001,31.7304061,-116.4015122
BAJA CALIFORNIA,ARBOLITOS,Los Arbolitos,020021076,02002,32.4851572,-115.3603667
BAJA CALIFORNIA,ARBOLITOS,Los Arbolitos,020060541,02006,30.9602392,-116.0454464
BAJA CALIFORNIA,ARBOLITOS,Santa Cecilia [Rancho los Arbolitos],020014662,02001,31.7270944,-116.4068664
BAJA CALIFORNIA,ARBOLITOS,Los Arbolitos,020050141,02005,32.3898281,-117.0813897
BAJA CALIFORNIA,ARBOLITOS,Los Arbolitos (Pipila),020015905,02001,31.7391261,-116.3955906
BAJA CALIFORNIA,ARBOLITOS,Los Dos Arbolitos,020060551,02006,30.7555947,-115.9576692
BAJA CALIFORNIA,ARBOLITOS,Los Arbolitos,020014008,02001,31.0530278,-116.2090350
BAJA CALIFORNIA,ISLA%20DE%20CEDROS,Isla de Cedros,020010124,02001,28.0955556,-115.1927778
BAJA CALIFORNIA,ARROYO%20ANCHO,Arroyo Ancho,020060018,02006,29.9116439,-115.7102781
BAJA CALIFORNIA,BUFADORA,La Bufadora,020010329,02001,31.7228867,-116.7138647
BAJA CALIFORNIA,CATARINA,Rincón de Santa Catarina,020011715,02001,31.6712064,-115.7822939
BAJA CALIFORNIA,CATARINA,Santa Catarina,020060820,02006,29.7224383,-115.1307133
BAJA CALIFORNIA,CATARINA,Puerto Catarina,020060666,02006,29.5241175,-115.2697603
BAJA CALIFORNIA,CATARINA,Comunidad Indígena de Santa Catarina,020010759,02001,31.6545083,-115.8277914
BAJA CALIFORNIA,ISLA%20DE%20CEDROS,Isla de Cedros,020010124,02001,28.0955556,-115.1927778
BAJA CALIFORNIA,COLORADITO,El Coloradito [Campo],020070077,02007,30.5796319,-114.6690381
BAJA CALIFORNIA,EL%20QUEMADO,El Aguaje del Quemado,020014404,02001,31.5252617,-116.6029644
BAJA CALIFORNIA,EL%20SAUZAL,El Sauzalito,020015952,02001,32.1481281,-115.8689589
BAJA CALIFORNIA,EL%20SAUZAL,El Sauzal de Rodríguez,020010247,02001,31.8962206,-116.6987031
BAJA CALIFORNIA,EL%20SAUZAL,El Sauzalito (La Nopalera),020010727,02001,31.9654097,-116.3111797
BAJA CALIFORNIA,EL%20SAUZAL,El Sauzal [Rancho],020015110,02001,31.9788889,-116.1477778
BAJA CALIFORNIA,EL%20SAUZAL,El Sauzalito,020024730,02002,32.6099350,-115.3502261
BAJA CALIFORNIA,EL%20SAUZAL,El Sauzalito,020011097,02001,31.4708594,-115.7713211
BAJA CALIFORNIA,EL%20SAUZAL,El Sauzalito,020060234,02006,30.9415803,-115.9456169
BAJA CALIFORNIA,EL%20TOMATAL,El Tomatal,020060242,02006,28.4866053,-114.0672303
BAJA CALIFORNIA,SAN%20FELIPE,San Felipe (Ejido Nacionalista),020014188,02001,31.7626597,-116.5975617
BAJA CALIFORNIA,SAN%20FELIPE,San Felipe [Agrícola],020014489,02001,30.9470681,-116.1729242
BAJA CALIFORNIA,SAN%20FELIPE,San Felipe,020060774,02006,29.8839550,-115.3756636
BAJA CALIFORNIA,SAN%20FELIPE,San Felipe [Rancho],020031816,02003,32.3041811,-116.5451936
BAJA CALIFORNIA,SAN%20FELIPE,San Felipe,020070001,02007,31.0229203,-114.8389014
BAJA CALIFORNIA,SAN%20FELIPE,C.I.D.A San Felipe,020070019,02007,31.0305578,-114.8667264
BAJA CALIFORNIA,SAN%20FELIPE,Colegio San Felipe de Jesús,020070050,02007,31.0510217,-114.8661217
BAJA CALIFORNIA,ESCONDIDO,El Escondido,020011368,02001,31.8981353,-116.5280306
BAJA CALIFORNIA,ESCONDIDO,El Escondido,020013151,02001,31.9367717,-116.6707136
BAJA CALIFORNIA,ESCONDIDO,Rancho Escondido,020013940,02001,31.9175864,-116.4133192
BAJA CALIFORNIA,ESCONDIDO,Río Escondido,020014670,02001,31.9223086,-116.4747544
BAJA CALIFORNIA,ESCONDIDO,El Escondido (El Chicharrón),020014839,02001,32.2413889,-116.4786111
BAJA CALIFORNIA,ESCONDIDO,Campo Escondido,020021092,02002,32.0547608,-115.2070533
BAJA CALIFORNIA,ESCONDIDO,Escondido [Rancho],020021792,02002,32.6091378,-115.2405283
BAJA CALIFORNIA,ESCONDIDO,Rancho Escondido,020030681,02003,32.4632939,-116.0714342
BAJA CALIFORNIA,ESCONDIDO,Rancho Escondido,020030052,02003,32.4372253,-116.0299494
BAJA CALIFORNIA,ESCONDIDO,El Escondido,020030053,02003,32.5113625,-116.6697669
BAJA CALIFORNIA,ESCONDIDO,Rancho Escondido,020031827,02003,32.5482183,-116.7394283
BAJA CALIFORNIA,ESCONDIDO,Rancho Escondido,020030150,02003,32.5271917,-116.3258456
BAJA CALIFORNIA,ESCONDIDO,Familia Chávez Corona (Rancho Escondido),020041608,02004,32.4437556,-116.9519725
BAJA CALIFORNIA,ESCONDIDO,Rancho Escondido,020041046,02004,32.5300125,-116.7644506
BAJA CALIFORNIA,ESCONDIDO,El Escondido (Los Appel),020041419,02004,32.4200000,-116.6936111
BAJA CALIFORNIA,ESCONDIDO,El Escondido,020050113,02005,32.3566244,-116.9527819
BAJA CALIFORNIA,ESCONDIDO,El Escondido,020042106,02004,32.4259878,-116.9258661
BAJA CALIFORNIA,ESCONDIDO,Rancho Escondido,020060710,02006,30.5813675,-115.9284686
BAJA CALIFORNIA,ESCONDIDO,Rancho Escondido,020060711,02006,28.3473433,-112.9910242
BAJA CALIFORNIA,ESCONDIDO,Rancho Escondido,020030823,02003,32.4176422,-116.2466719
BAJA CALIFORNIA,ESCONDIDO,Rancho Escondido,020030926,02003,32.5686694,-116.4265728
BAJA CALIFORNIA,ESCONDIDO,Puerto Escondido,020013174,02001,31.7210947,-116.6941906
BAJA CALIFORNIA,ESCONDIDO,Escondido [Rancho],020015497,02001,31.7440092,-116.5477664
BAJA CALIFORNIA,ESCONDIDO,Aguaje Escondido,020010374,02001,32.0546775,-116.5899131
BAJA CALIFORNIA,LA%20CALAVERA,La Calavera,020013292,02001,31.3908944,-116.1602783
BAJA CALIFORNIA,LA%20CALAVERA,La Calavera,020011231,02001,31.3617619,-116.4730672
BAJA CALIFORNIA,LA%20CALAVERA,La Calavera,020070123,02007,30.6951497,-115.1184311
BAJA CALIFORNIA,ISLA%20DE%20CEDROS,Isla de Cedros,020010124,02001,28.0955556,-115.1927778
BAJA CALIFORNIA,LA%20LOBERA,Puerto la Lobera,020060675,02006,29.4351183,-115.1801131
BAJA CALIFORNIA,LA%20LOBERA,La Lobera,020060473,02006,30.1105819,-115.7889314
BAJA CALIFORNIA,LA%20PALMITA,La Palmita,020031244,02003,32.4398558,-116.6164847
BAJA CALIFORNIA,LA%20PALMITA,La Palmita,020024676,02002,31.7077778,-115.5975000
BAJA CALIFORNIA,LA%20PALMITA,La Palmita,020031711,02003,32.3310386,-116.6003075
BAJA CALIFORNIA,LA%20PALMITA,La Palmita,020041161,02004,32.5394442,-116.7572086
BAJA CALIFORNIA,LA%20PALMITA,La Palmita,020060477,02006,28.3413150,-113.7103394
BAJA CALIFORNIA,LA%20PALMITA,La Palmita,020060478,02006,30.0124842,-115.2531828
BAJA CALIFORNIA,LA%20PALMITA,La Palmita,020060479,02006,30.9687469,-116.0792800
BAJA CALIFORNIA,LAGUNA%20SALADA,Ejido Laguna Salada,020021298,02002,32.1784800,-115.6610692
BAJA CALIFORNIA,MANEADERO,Rodolfo Sánchez Taboada (Maneadero),020010139,02001,31.7235508,-116.5714906
BAJA CALIFORNIA,MUELLE,Muelle Viejo,020060609,02006,30.4762264,-115.9588483
BAJA CALIFORNIA,SAN%20FELIPE,San Felipe [Agrícola],020014489,02001,30.9470681,-116.1729242
BAJA CALIFORNIA,SAN%20FELIPE,San Felipe (Ejido Nacionalista),020014188,02001,31.7626597,-116.5975617
BAJA CALIFORNIA,SAN%20FELIPE,San Felipe [Rancho],020031816,02003,32.3041811,-116.5451936
BAJA CALIFORNIA,SAN%20FELIPE,San Felipe,020060774,02006,29.8839550,-115.3756636
BAJA CALIFORNIA,SAN%20FELIPE,San Felipe,020070001,02007,31.0229203,-114.8389014
BAJA CALIFORNIA,SAN%20FELIPE,C.I.D.A San Felipe,020070019,02007,31.0305578,-114.8667264
BAJA CALIFORNIA,SAN%20FELIPE,Colegio San Felipe de Jesús,020070050,02007,31.0510217,-114.8661217
BAJA CALIFORNIA,ARBOLITOS,Arbolitos [Puerto],020011168,02001,31.7033242,-116.6845397
BAJA CALIFORNIA,ARBOLITOS,Los Arbolitos,020050141,02005,32.3898281,-117.0813897
BAJA CALIFORNIA,ARBOLITOS,Arbolitos [Rancho],020010679,02001,31.7304061,-116.4015122
BAJA CALIFORNIA,ARBOLITOS,Santa Cecilia [Rancho los Arbolitos],020014662,02001,31.7270944,-116.4068664
BAJA CALIFORNIA,ARBOLITOS,Los Arbolitos (Pipila),020015905,02001,31.7391261,-116.3955906
BAJA CALIFORNIA,ARBOLITOS,Los Arbolitos,020021076,02002,32.4851572,-115.3603667
BAJA CALIFORNIA,ARBOLITOS,Los Arbolitos,020060541,02006,30.9602392,-116.0454464
BAJA CALIFORNIA,ARBOLITOS,Los Dos Arbolitos,020060551,02006,30.7555947,-115.9576692
BAJA CALIFORNIA,ARBOLITOS,Los Arbolitos,020014008,02001,31.0530278,-116.2090350
BAJA CALIFORNIA,CANOAS,Las Canoas,020014573,02001,31.7372044,-115.8239144
BAJA CALIFORNIA,CANOAS,Las Canoas,020015113,02001,31.9344500,-116.1898389
BAJA CALIFORNIA,CANOAS,Puerto Canoas,020060665,02006,29.4209106,-115.1200658
BAJA CALIFORNIA,CUCHILLO,Punta Cuchillo,020060681,02006,29.2423025,-114.8327953
BAJA CALIFORNIA,ENSENADA,Ensenada,020010001,02001,31.8089439,-116.5951339
BAJA CALIFORNIA,ENSENADA,Rancho Verde (Cañon Ensenada),020015299,02001,31.9169528,-116.5845306
BAJA CALIFORNIA,ENSENADA,Ejido Ensenada,020012693,02001,32.0449472,-116.8661489
BAJA CALIFORNIA,ENSENADA,Colinas de Ensenada,020014737,02001,31.9099339,-116.5286767
BAJA CALIFORNIA,ENSENADA,Ensenada,020010001,02001,31.8089439,-116.5951339
BAJA CALIFORNIA,ENSENADA,Ejido Ensenada,020012693,02001,32.0449472,-116.8661489
BAJA CALIFORNIA,ENSENADA,Rancho Verde (Cañon Ensenada),020015299,02001,31.9169528,-116.5845306
BAJA CALIFORNIA,ENSENADA,Colinas de Ensenada,020014737,02001,31.9099339,-116.5286767
BAJA CALIFORNIA,LIBERTAD,Casa Libertad [Centro de Rehabilitación],020031802,02003,32.5216253,-116.5116869
BAJA CALIFORNIA,LIBERTAD,Rancho Libertad (El Encinal),020030712,02003,32.5088881,-116.4232367
BAJA CALIFORNIA,LIBERTAD,Democracia y Libertad del Porvenir [Colonia],020015284,02001,32.0776194,-116.6466417
BAJA CALIFORNIA,PUERTO%20SALINA,Puerto Salina,020012157,02001,32.0600908,-116.8783869
BAJA CALIFORNIA,SAN%20JOSE,San Jose [Rancho],020025017,02002,32.5518778,-115.2886361
BAJA CALIFORNIA,SANTA%20CATARINA,Rincón de Santa Catarina,020011715,02001,31.6712064,-115.7822939
BAJA CALIFORNIA,SANTA%20CATARINA,Santa Catarina,020060820,02006,29.7224383,-115.1307133
BAJA CALIFORNIA,SANTA%20CATARINA,Comunidad Indígena de Santa Catarina,020010759,02001,31.6545083,-115.8277914
BAJA CALIFORNIA,PUNTA%20AZUFRE,Punta Arena (Punta Azufre),020060676,02006,30.3931867,-115.9852422
BAJA CALIFORNIA,PUNTA%20CABRA,Punta Cabras,020010645,02001,31.3272406,-116.4398517
BAJA CALIFORNIA,PUNTA%20COLONET,Ejido Punta Colnett (Punta Colonet),020010186,02001,31.0703606,-116.2102992
BAJA CALIFORNIA,PUNTA%20CONO,Punta Cono [Campo],020060680,02006,28.9680244,-114.5864000
BAJA CALIFORNIA,PUNTA%20CONO,Punta Cono [Campo],020060680,02006,28.9680244,-114.5864000
BAJA CALIFORNIA,EL%20TOMATAL,El Tomatal,020060242,02006,28.4866053,-114.0672303
BAJA CALIFORNIA,PUNTA%20FINAL,Punta Final (Villa Mar y Sol),020070225,02007,29.7403522,-114.3090344
BAJA CALIFORNIA,ISLA%20DE%20CEDROS,Isla de Cedros,020010124,02001,28.0955556,-115.1927778
BAJA CALIFORNIA,PUNTA%20SAN%20JACINTO,Punta San Jacinto [Campo Turístico],020060685,02006,30.8619444,-116.1650000
BAJA CALIFORNIA,PUNTA%20BANDA,Rincón Punta Banda [Rincón de Ballenas],020012224,02001,31.7183225,-116.6715094
BAJA CALIFORNIA,PUNTA%20BANDA,Rincón Punta Banda [Rincón de Ballenas],020012224,02001,31.7183225,-116.6715094
BAJA CALIFORNIA,RIO%20COLORADO,Familia Vargas (Reacomodo Rio Colorado),020025211,02002,32.5944494,-115.5950881
BAJA CALIFORNIA,ROSARITO,Rosarito [Rancho],020050060,02005,32.3311647,-117.0097214
BAJA CALIFORNIA,ROSARITO,Playas de Rosarito,020050001,02005,32.3636842,-117.0544589
BAJA CALIFORNIA,ROSARITO,El Rosarito (Treinta Cero Seis) [Campo de Tiro],020050168,02005,32.2878956,-117.0020142
BAJA CALIFORNIA,ROSARITO,El Rosarito,020060226,02006,30.4929986,-115.3689633
BAJA CALIFORNIA,ROSARITO,Ejido Nuevo Rosarito,020060120,02006,28.6343031,-114.0164097
BAJA CALIFORNIA,SAN%20LUIS%20GONZAGA,Isla San Luis Gonzaga,020070117,02007,29.8196825,-114.3943417
BAJA CALIFORNIA,ENSENADA,Ensenada,020010001,02001,31.8089439,-116.5951339
BAJA CALIFORNIA,ENSENADA,Ejido Ensenada,020012693,02001,32.0449472,-116.8661489
BAJA CALIFORNIA,ENSENADA,Rancho Verde (Cañon Ensenada),020015299,02001,31.9169528,-116.5845306
BAJA CALIFORNIA,ENSENADA,Colinas de Ensenada,020014737,02001,31.9099339,-116.5286767
BAJA CALIFORNIA,SANTO%20DOMINGO,Santo Domingo,020010750,02001,31.6339706,-116.3782722
BAJA CALIFORNIA,SANTO%20DOMINGO,Santo Domingo,020040619,02004,32.3509383,-116.8268908
BAJA CALIFORNIA,SANTO%20DOMINGO,Santo Domingo (Tamayo),020041500,02004,32.3282294,-116.8312475
BAJA CALIFORNIA,SANTO%20DOMINGO,Misión Santo Domingo,020060604,02006,30.7708644,-115.9362847
BAJA CALIFORNIA,SANTO%20DOMINGO,Santo Domingo,020060839,02006,30.7788922,-116.0108544
BAJA CALIFORNIA,VALLE%20TRANQUILO,Ejido Valle Tranquilo,020060126,02006,30.2893031,-115.8039897
BAJA CALIFORNIA,COLORADITO,El Coloradito [Campo],020070077,02007,30.5796319,-114.6690381
BAJA CALIFORNIA SUR,LA%20PAZ,La Paz,030030001,03003,24.1487450,-110.3065900
BAJA CALIFORNIA SUR,LA%20PAZ,San Patricio de La Paz,030031944,03003,24.1042772,-110.3249678
BAJA CALIFORNIA SUR,LA%20PAZ,Granjas Familiares la Paz,030032819,03003,23.7365719,-110.2341736
BAJA CALIFORNIA SUR,LORETO,Loreto,030090001,03009,26.0127778,-111.3433333
BAJA CALIFORNIA SUR,LORETO,Ejido Loreto al Sur,030090322,03009,25.9890664,-111.3734758
BAJA CALIFORNIA SUR,PUNTA%20ABREOJOS,Punta Abreojos,030020116,03002,26.7105031,-113.5749269
BAJA CALIFORNIA SUR,BOCA%20DEL%20TULE,Boca del Tule (Villas del Faro),030080376,03008,23.2452267,-109.4377683
BAJA CALIFORNIA SUR,CHESTER,El Chester,030020998,03002,27.8588703,-115.0531914
BAJA CALIFORNIA SUR,OJO%20DE%20LIEBRE,Ojo de Liebre [Restaurante],030021811,03002,27.9934656,-114.0116858
BAJA CALIFORNIA SUR,ENMEDIO,El Palmar de Enmedio,030030641,03003,23.6527450,-110.2898797
BAJA CALIFORNIA SUR,ENMEDIO,La Cañada de Enmedio,030080475,03008,23.3387544,-109.6605528
BAJA CALIFORNIA SUR,ENMEDIO,La Casa de Enmedio,030020847,03002,26.9029914,-112.4835192
BAJA CALIFORNIA SUR,ENMEDIO,El Agua de Enmedio,030030340,03003,23.6905625,-110.0862072
BAJA CALIFORNIA SUR,ENMEDIO,Agua de Enmedio,030030024,03003,24.4267958,-111.0963292
BAJA CALIFORNIA SUR,PUNTA%20EUGENIA,Punta Eugenia,030020119,03002,27.8473508,-115.0783744
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030090234,03009,25.3279319,-110.9695425
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 511-4,030011332,03001,24.9022361,-111.6884394
BAJA CALIFORNIA SUR,SAN%20CARLOS,Puerto San Carlos,030010280,03001,24.7897456,-112.1080619
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 507-1,030011963,03001,24.8982786,-111.6346714
BAJA CALIFORNIA SUR,SAN%20CARLOS,Boca de San Carlos,030010432,03001,25.2987958,-111.1398997
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 605-3,030011964,03001,24.9063892,-111.6237439
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 507-4,030011965,03001,24.8898167,-111.6354636
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Lote 511-1,030011984,03001,24.9010439,-111.6741181
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030031586,03003,24.0882019,-110.3498603
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Viejo,030020473,03002,27.6868756,-112.7714686
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030031362,03003,23.6729897,-110.2061689
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030080445,03008,23.1309769,-109.8574125
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos Tercero,030032218,03003,23.3685189,-110.1493717
BAJA CALIFORNIA SUR,SAN%20CARLOS,San Carlos,030032220,03003,23.3630386,-110.1549119
BAJA CALIFORNIA SUR,CARRIZALITO,El Carrizalito,030012767,03001,25.3885469,-111.1875328
BAJA CALIFORNIA SUR,CARRIZALITO,El Carrizalito,030080072,03008,23.0525958,-110.0131489
BAJA CALIFORNIA SUR,CARRIZALITO,El Carrizalito,030090149,03009,25.6177483,-111.3773642
BAJA CALIFORNIA SUR,CARRIZALITO,El Carrizalito,030031428,03003,24.6091769,-111.4484103
BAJA CALIFORNIA SUR,CARRIZALITO,El Carrizalito,030021364,03002,27.1483022,-112.5914333
BAJA CALIFORNIA SUR,CARRIZALITO,El Carrizalito,030090217,03009,25.5981800,-111.1818711
BAJA CALIFORNIA SUR,CENTENARIO,El Centenario,030030092,03003,24.1024486,-110.4131275
BAJA CALIFORNIA SUR,CENTENARIO,Ex-Hacienda el Centenario,030032138,03003,24.0660800,-110.3718372
BAJA CALIFORNIA SUR,CENTENARIO,El Centenario [Granja],030032932,03003,24.0650183,-110.4037253
BAJA CALIFORNIA SUR,EL%20BARRIL,El Barrilito,030081001,03008,23.1102169,-109.8486447
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030030783,03003,24.6358811,-110.9533919
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030030784,03003,23.9961244,-110.0045547
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030011317,03001,25.5888661,-111.6424064
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030031711,03003,24.7244206,-111.3059772
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030010674,03001,25.3482086,-111.1654867
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030080447,03008,23.2919064,-109.8214356
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio de las Playitas,030032403,03003,23.5396886,-110.2984083
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030090366,03009,25.4926267,-111.3833644
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio Uno,030012895,03001,25.4782083,-111.3917881
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030020149,03002,27.2815356,-112.8936922
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio Dos,030012940,03001,25.3476364,-111.1703975
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030030783,03003,24.6358811,-110.9533919
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030030784,03003,23.9961244,-110.0045547
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030011317,03001,25.5888661,-111.6424064
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio Uno,030012895,03001,25.4782083,-111.3917881
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030010674,03001,25.3482086,-111.1654867
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030031711,03003,24.7244206,-111.3059772
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio de las Playitas,030032403,03003,23.5396886,-110.2984083
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030090366,03009,25.4926267,-111.3833644
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030080447,03008,23.2919064,-109.8214356
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio,030020149,03002,27.2815356,-112.8936922
BAJA CALIFORNIA SUR,SAN%20IGNACIO,San Ignacio Dos,030012940,03001,25.3476364,-111.1703975
BAJA CALIFORNIA SUR,EL%20FARO,Boca del Tule (Villas del Faro),030080376,03008,23.2452267,-109.4377683
BAJA CALIFORNIA SUR,EL%20JUNCALITO,El Juncalito,030011066,03001,24.9563478,-111.3239458
BAJA CALIFORNIA SUR,EL%20PALMAR,El Palmarito,030030643,03003,23.8573203,-110.1422681
BAJA CALIFORNIA SUR,EL%20PALMAR,El Palmar de Abajo,030030640,03003,23.6447244,-110.3040597
BAJA CALIFORNIA SUR,EL%20PALMAR,El Palmar de Enmedio,030030641,03003,23.6527450,-110.2898797
BAJA CALIFORNIA SUR,EL%20PALMAR,El Palmarito,030030642,03003,24.1200303,-110.2056739
BAJA CALIFORNIA SUR,EL%20PALMAR,El Palmar del Balvino,030031117,03003,23.2717356,-110.1374447
BAJA CALIFORNIA SUR,EL%20PALMAR,El Palmarcito,030090304,03009,25.7287797,-111.4181694
BAJA CALIFORNIA SUR,EL%20PALMAR,El Palmarito II,030033088,03003,23.8622614,-110.1419086
BAJA CALIFORNIA SUR,EL%20PALMAR,El Palmarito,030031522,03003,23.1733858,-110.0631836
BAJA CALIFORNIA SUR,EL%20PALMAR,El Palmarito,030031523,03003,23.6634000,-110.2857514
BAJA CALIFORNIA SUR,EL%20PALMAR,El Palmar de la Matanza,030032616,03003,23.6462936,-110.2684231
BAJA CALIFORNIA SUR,EL%20PALMAR,El Palmar,030033321,03003,23.6851878,-109.7255319
BAJA CALIFORNIA SUR,EL%20QUEEN,El Queen,030020352,03002,27.7763869,-114.6399264
BAJA CALIFORNIA SUR,EL%20SALADITO,El Saladito,030030961,03003,24.4423219,-110.6879964
BAJA CALIFORNIA SUR,EL%20SAUZOSO,Boca del Sauzoso,030030060,03003,24.3112803,-110.6419081
BAJA CALIFORNIA SUR,EL%20TECOLOTE,El Tecolote,030020912,03002,26.8883100,-112.0575128
BAJA CALIFORNIA SUR,EL%20TECOLOTE,Playa el Tecolote,030032683,03003,24.3364733,-110.3152011
BAJA CALIFORNIA SUR,LA%20PAZ,La Paz,030030001,03003,24.1487450,-110.3065900
BAJA CALIFORNIA SUR,LA%20PAZ,San Patricio de La Paz,030031944,03003,24.1042772,-110.3249678
BAJA CALIFORNIA SUR,LA%20PAZ,Granjas Familiares la Paz,030032819,03003,23.7365719,-110.2341736
BAJA CALIFORNIA SUR,ENSENADA%20DE%20MUERTOS,Ensenada de Muertos,030030540,03003,23.9947150,-109.8196647
BAJA CALIFORNIA SUR,EL%20PULGUERO,El Pulguero,030032338,03003,24.3506717,-110.2756719
BAJA CALIFORNIA SUR,LAS%20TIJERAS,Las Tijeras,030030896,03003,23.8974042,-110.2053508
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Ejido Santo Domingo Grupo 11,030012031,03001,25.4928847,-111.8117519
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Ejido Santo Domingo Grupo 12,030012032,03001,25.4998994,-111.8072967
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Santo Domingo,030010335,03001,25.4892900,-111.9183667
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Ejido Santo Domingo Grupo 2,030011025,03001,25.5058025,-111.8199094
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Ejido Santo Domingo Grupo 9,030011026,03001,25.5107867,-111.8244919
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Ejido Santo Domingo Grupo 8,030011027,03001,25.5032747,-111.8304981
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Ejido Santo Domingo Grupo 25,030011028,03001,25.5222497,-111.8200644
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Ejido Santo Domingo Grupo 31,030012381,03001,25.5188989,-111.8381225
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Ejido Santo Domingo Grupo 23,030012382,03001,25.5075483,-111.8100403
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Ejido Santo Domingo Grupo 4,030012389,03001,25.4600650,-111.9110228
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Santo Domingo,030020878,03002,26.7071442,-112.4970833
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Santo Domingo de en Medio,030033235,03003,23.4296719,-110.0238167
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Santo Domingo Dos,030033240,03003,23.4295275,-110.0453447
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Santo Domingo,030081028,03008,23.2344139,-109.5866028
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Santo Domingo,030090181,03009,25.7408972,-111.5324853
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Ejido Santo Domingo Grupo 5,030012390,03001,25.4553389,-111.9181917
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Santo Domingo de la Sierra,030030857,03003,23.6307925,-109.8336350
BAJA CALIFORNIA SUR,SANTO%20DOMINGO,Santo Domingo,030030858,03003,23.4356219,-110.0208156
BAJA CALIFORNIA SUR,LA%20POZA,La Poza del Bule,030010614,03001,25.0538219,-111.1237853
BAJA CALIFORNIA SUR,LA%20POZA,La Poza del Gato,030010615,03001,25.0737058,-111.1180764
BAJA CALIFORNIA SUR,LA%20POZA,La Poza del León,030010616,03001,25.3629850,-111.1733928
BAJA CALIFORNIA SUR,LA%20POZA,La Poza Larga,030010621,03001,25.0606917,-111.1436028
BAJA CALIFORNIA SUR,LA%20POZA,La Poza Muerta,030010622,03001,25.3279228,-111.3093500
BAJA CALIFORNIA SUR,LA%20POZA,La Poza,030012153,03001,26.4708792,-112.1673619
BAJA CALIFORNIA SUR,LA%20POZA,La Poza del Ciruelo,030011223,03001,25.0501494,-111.0953414
BAJA CALIFORNIA SUR,LA%20POZA,La Poza de Silverio,030012897,03001,26.1131272,-112.0655386
BAJA CALIFORNIA SUR,LA%20POZA,La Poza Verde,030031893,03003,24.9019556,-111.0270344
BAJA CALIFORNIA SUR,LA%20POZA,La Poza Verde,030080427,03008,23.0845647,-109.9853942
BAJA CALIFORNIA SUR,LA%20POZA,La Poza de González,030090169,03009,25.7575128,-111.5478100
