NOM_ENT,NOM_LOC_ORIGINAL,loc,lon,lat,address
CAMPECHE,UNIDAD PESQUERA DE LERMA,"UNIDAD PESQUERA DE LERMA, MEXICO",-99.5117391,19.2895865,"lerma de villada, state of mexico, mexico"
CAMPECHE,COSTAS DE VILLA MADERO,"COSTAS DE VILLA MADERO, MEXICO",-101.2835572,19.3913754,"58480 villa madero, michoacán, mexico"
CAMPECHE,SEYBAPLAYA,"SEYBAPLAYA, MEXICO",-90.6876356,19.6392039,"24460 seybaplaya, camp., mexico"
CAMPECHE,DARSENA DE SAN FRANCISCO,"DARSENA DE SAN FRANCISCO, MEXICO",-90.5229763,19.8553315,"dársena de san francisco, área ah, 24014 san francisco de campeche, camp., mexico"
CAMPECHE,EJIDO CANASAYAB,"EJIDO CANASAYAB, MEXICO",-90.5652777,19.2977777,"24402 canasayab, campeche, mexico"
CAMPECHE,EJIDO LAZARO CARDENAS,"EJIDO LAZARO CARDENAS, MEXICO",-117.0073161,32.4350461,"ejido lazaro cardenas, la joya, b.c., mexico"
CAMPECHE,EJIDO REFORMA AGRARIA,"EJIDO REFORMA AGRARIA, MEXICO",-100.8244745,20.503545,"ejido de la reforma agraria, ejidal, 38098 celaya, gto., mexico"
CAMPECHE,EL PASO,"EL PASO, MEXICO",-102.552784,23.634501,mexico
CAMPECHE,YUCALPETEN,"YUCALPETEN, MEXICO",-89.6604593,20.9771516,"yucalpetén, mérida, yuc., mexico"
CAMPECHE,VENUSTIANO CARRANZA,"VENUSTIANO CARRANZA, MEXICO",-99.0949899,19.4306069,"venustiano carranza, mexico city, cdmx, mexico"
CAMPECHE,FRENTE A NELSON,"FRENTE A NELSON, MEXICO",-102.552784,23.634501,mexico
CAMPECHE,HOTEL DEBLIZ,"HOTEL DEBLIZ, MEXICO",-90.5134506,19.8613052,"gustavo díaz ordaz 55, barrio de la ermita, 24020 san francisco de campeche, camp., mexico"
CAMPECHE,SECUNDARIA TECNICA PESQUERA DE LERMA,"SECUNDARIA TECNICA PESQUERA DE LERMA, MEXICO",-99.5117391,19.2895865,"lerma de villada, state of mexico, mexico"
CAMPECHE,KILA,"KILA, MEXICO",-102.552784,23.634501,mexico
CAMPECHE,LA CALETA,"LA CALETA, MEXICO",-102.552784,23.634501,mexico
CAMPECHE,LA CORRIENTE,"LA CORRIENTE, MEXICO",-102.552784,23.634501,mexico
CAMPECHE,LA PUNTILLA,"LA PUNTILLA, MEXICO",-98.77860419999999,21.9895885,"79220 la puntilla, san luis potosi, mexico"
CAMPECHE,LERMA,"LERMA, MEXICO",-99.5117391,19.2895865,"lerma de villada, state of mexico, mexico"
CAMPECHE,PALIZADA,"PALIZADA, MEXICO",-92.0914799,18.2545777,"24200 palizada, campeche, mexico"
CAMPECHE,SAN ROMAN,"SAN ROMAN, MEXICO",-90.54639340000001,19.8379123,"barrio de san román, 24040 san francisco de campeche, camp., mexico"
CAMPECHE,MALECON,"MALECON, MEXICO",-86.825015,21.1373256,"supermanzana 8, malecón, cancún, q.r., mexico"
CAMPECHE,MALECON FRENTE A LA PLAZA 4 DE OCTUBRE,"MALECON FRENTE A LA PLAZA 4 DE OCTUBRE, MEXICO",-90.5271422,19.8562651,"plaza 4 de octubre, área ah, 24014 san francisco de campeche, camp., mexico"
CAMPECHE,SANSORES PEREZ,"SANSORES PEREZ, MEXICO",-99.0860909,19.351201,"sansores pérez, lomas el manto, ciudad de méxico, cdmx, mexico"
CAMPECHE,MANIGUA,"MANIGUA, MEXICO",-91.8184256,18.6340589,"manigua, cdad. del carmen, camp., mexico"
CAMPECHE,MERCADO PUBLICO,"MERCADO PUBLICO, MEXICO",-102.552784,23.634501,mexico
CAMPECHE,MODULO PESQUERO,"MODULO PESQUERO, MEXICO",-102.552784,23.634501,mexico
CAMPECHE,MUELLE DE LA POLICIA,"MUELLE DE LA POLICIA, MEXICO",-102.552784,23.634501,mexico
CAMPECHE,MUELLE DE SAN FRANCISCO,"MUELLE DE SAN FRANCISCO, MEXICO",-102.552784,23.634501,mexico
CAMPECHE,PARQUE INDUSTRIAL PESQUERO DE LERMA,"PARQUE INDUSTRIAL PESQUERO DE LERMA, MEXICO",-99.5117391,19.2895865,"lerma de villada, state of mexico, mexico"
CAMPECHE,PARAISO,"PARAISO, MEXICO",-93.2127162,18.4006144,"paraíso, tabasco, mexico"
CAMPECHE,CIUDAD DEL SOL,"CIUDAD DEL SOL, MEXICO",-90.70305549999999,19.4777777,"24459 cdad. del sol, camp., mexico"
CAMPECHE,PLAYA MARINA,"PLAYA MARINA, MEXICO",-102.552784,23.634501,mexico
CAMPECHE,PLAYA PARAISO,"PLAYA PARAISO, MEXICO",-87.4313049,20.2035294,"paradise beach, quintana roo, mexico"
CAMPECHE,PLAYA VILLAMAR,"PLAYA VILLAMAR, MEXICO",-97.23450199999999,20.834183,"playa villamar, 92775 villa mar chile frío, ver., mexico"
CAMPECHE,INDUSTRIAL PESQUERO LAGUNA AZUL,"INDUSTRIAL PESQUERO LAGUNA AZUL, MEXICO",-110.2608821,24.1564728,"laguna azul, 23038 la paz, b.c.s., mexico"
CAMPECHE,PUERTO DE ABRIGO,"PUERTO DE ABRIGO, MEXICO",-90.4025051,20.8496062,"puerto abrigo, 97367 celestún, yucatan, mexico"
CAMPECHE,PUERTO INDUSTRIAL PESQUERO DE CHAMPOTON,"PUERTO INDUSTRIAL PESQUERO DE CHAMPOTON, MEXICO",-90.7200237,19.3471645,"24400 champoton, campeche, mexico"
CAMPECHE,RIBERA DE SAN EDUARDO,"RIBERA DE SAN EDUARDO, MEXICO",-117.0543995,32.4110655,"colinas de aragon, 22705 playas de rosarito, b.c., mexico"
CAMPECHE,SONDA DE CAMPECHE,"SONDA DE CAMPECHE, MEXICO",-90.5349087,19.8301251,"campeche, mexico"
TAMPICO,TAMPICO,"TAMPICO, MEXICO",-97.861099,22.2331041,"tampico, tamaulipas, mexico"
VERACRUZ,VERACRUZ,"VERACRUZ, MEXICO",-96.1342241,19.173773,"heroica veracruz, ver., mexico"
JALISCO,AJIJIC,"AJIJIC, MEXICO",-103.2637074,20.2996995,"ajijic, jalisco, mexico"
JALISCO,ARROYO AGUA BLANCA,"ARROYO AGUA BLANCA, MEXICO",-96.8732744,17.2858393,"arroyo agua blanca, 68220 oax., mexico"
JALISCO,HOTEL ROSITA,"HOTEL ROSITA, MEXICO",-105.2328312,20.6148094,"paseo díaz ordaz 901, centro, 48300 puerto vallarta, jal., mexico"
JALISCO,BAHIA DE BANDERAS,"BAHIA DE BANDERAS, MEXICO",-105.2480864,20.8074834,"bahía de banderas, nayarit, mexico"
JALISCO,BAHIA DE CHAMELA,"BAHIA DE CHAMELA, MEXICO",-105.0733906,19.5276276,"bahía de chamela, 48869 jal., mexico"
JALISCO,BAHIA DE CHIMO,"BAHIA DE CHIMO, MEXICO",-105.5919887,20.4714567,"chimo, jal., mexico"
JALISCO,BAHIA DE MELAQUE,"BAHIA DE MELAQUE, MEXICO",-104.7137463,19.2223387,"legazpi 5, centro, 48980 san patricio, jal., mexico"
JALISCO,BAHIA DE NAVIDAD,"BAHIA DE NAVIDAD, MEXICO",-106.1405009,28.6759098,"bahía de navidad, 31123 chihuahua, chih., mexico"
JALISCO,BAHIA DE TEHUAMIXTLE,"BAHIA DE TEHUAMIXTLE, MEXICO",-105.575607,20.2383053,"tehualmixtle, jal., mexico"
JALISCO,BAHIA DE TENACATITA,"BAHIA DE TENACATITA, MEXICO",-105.2284329,20.6870668,"bahía de tenacatita, parque las palmas, 48317 puerto vallarta, jal., mexico"
JALISCO,BAHIA DE YELAPA,"BAHIA DE YELAPA, MEXICO",-105.4455233,20.4876867,"marlin 36, el cerrito, 48440 yelapa, jal., mexico"
JALISCO,BAHIA LOS PEINES Y EL SALADO,"BAHIA LOS PEINES Y EL SALADO, MEXICO",-107.16118,24.508593,"80440 el salado, sin., mexico"
JALISCO,BARRANQUILLA,"BARRANQUILLA, MEXICO",-99.1978536,19.4052213,"barranquilla, ciudad de méxico, cdmx, mexico"
JALISCO,RIO CUIXMALA,"RIO CUIXMALA, MEXICO",-104.9651737914264,19.41518757306459,"rio cuixmala, jalisco, mexico"
JALISCO,BOCA NEGRA,"BOCA NEGRA, MEXICO",-99.1830662,19.4615268,"bocanegra, ciudad de méxico, cdmx, mexico"
JALISCO,BOQUILLA DE ZARAGOZA,"BOQUILLA DE ZARAGOZA, MEXICO",-103.2005407,22.173247,"la boquilla de zaragoza, jal., mexico"
JALISCO,AGUA ZARCA,"AGUA ZARCA, MEXICO",-99.09472219999999,21.2180555,"76392 agua zarca, qro., mexico"
JALISCO,BORDO DON GIL,"BORDO DON GIL, MEXICO",-104.1957076,20.231749400000002,"bordo don gil (copales), carretera a, 48577 tenamaxtlán, jal., mexico"
JALISCO,BORDO EL CANAL,"BORDO EL CANAL, MEXICO",-97.4929173,19.9516169,"73905 el canal, pue., mexico"
JALISCO,BORDO EL CASTILLO,"BORDO EL CASTILLO, MEXICO",-102.552784,23.634501,mexico
JALISCO,BORDO EL REPARO,"BORDO EL REPARO, MEXICO",-102.0496931,21.7896447,"47506 el reparo, jal., mexico"
JALISCO,BORDO HUATEPIQUE,"BORDO HUATEPIQUE, MEXICO",-102.552784,23.634501,mexico
JALISCO,BORDO HUEJOTITLAN,"BORDO HUEJOTITLAN, MEXICO",-106.1811164,27.0557834,"33540 huejotitán, chihuahua, mexico"
JALISCO,BORDO LOS ZAPOTITOS,"BORDO LOS ZAPOTITOS, MEXICO",-103.203373,22.5261836,"los zapotitos, 99580 zac., mexico"
JALISCO,BORDO RUIZ CORTINEZ,"BORDO RUIZ CORTINEZ, MEXICO",-99.0368458,19.2886202,"ruiz cortinez, 13360 ciudad de méxico, cdmx, mexico"
JALISCO,BORDO SAN JOAQUIN,"BORDO SAN JOAQUIN, MEXICO",-103.87273,20.4277992,"presa pedro virgen, 48525 jal., mexico"
JALISCO,CHALPICOTE,"CHALPICOTE, MEXICO",-102.9158759,20.3100474,"45967 chalpicote, jalisco, mexico"
JALISCO,CHAPALA,"CHAPALA, MEXICO",-103.1846016,20.3051576,"chapala, jalisco, mexico"
JALISCO,CORRALES,"CORRALES, MEXICO",-98.9996138,19.3344769,"c. corrales, ixtlahuacan, 09696 ciudad de méxico, cdmx, mexico"
JALISCO,DEGOLLADO,"DEGOLLADO, MEXICO",-102.1318294,20.4488974,"47980 degollado, jalisco, mexico"
JALISCO,DESAGUE,"DESAGUE, MEXICO",-101.7086086,20.9553617,"el desagüe, gto., mexico"
JALISCO,EJIDO MODELO,"EJIDO MODELO, MEXICO",-100.3908502,20.5887722,"ejido modelo, centro, 76000 santiago de querétaro, qro., mexico"
JALISCO,EL CORRAL,"EL CORRAL, MEXICO",-96.8930555,18.0233333,"68583 el corral, oaxaca, mexico"
JALISCO,EL EMBARCADERO,"EL EMBARCADERO, MEXICO",-100.0016666,16.9641666,"40985 el embarcadero, guerrero, mexico"
JALISCO,EL FARITO,"EL FARITO, MEXICO",-96.45387249999999,18.7660093,"94995 el farito, ver., mexico"
JALISCO,EL FUERTE,"EL FUERTE, MEXICO",-108.6145938,26.417632,"81820 el fuerte, sinaloa, mexico"
JALISCO,EL MALECON,"EL MALECON, MEXICO",-110.9666836,29.0712618,"el malecon, hermosillo, son., mexico"
JALISCO,EL MEZQUITAN,"EL MEZQUITAN, MEXICO",-103.3543969,20.695822,"mezquitan, 44260 guadalajara, jal., mexico"
JALISCO,EL MOGOTE,"EL MOGOTE, MEXICO",-99.56472219999999,18.6827777,"40390 el mogote, gro., mexico"
JALISCO,EL MUEY,"EL MUEY, MEXICO",-103.2180149,20.5056611,"45683 el muey, jalisco, mexico"
JALISCO,EL PRETIL,"EL PRETIL, MEXICO",-98.60577459999999,21.6255442,"92079 el pretil, ver., mexico"
JALISCO,EL PROGRESO,"EL PROGRESO, MEXICO",-91.86910519999999,17.2808754,"29968 el progreso, chis., mexico"
JALISCO,EL SALADO,"EL SALADO, MEXICO",-107.16118,24.508593,"80440 el salado, sin., mexico"
JALISCO,EL VALLE,"EL VALLE, MEXICO",-99.16498910000001,19.3817299,"del valle, mexico city, cdmx, mexico"
JALISCO,EL LIMON,"EL LIMON, MEXICO",-104.016667,19.75,"48763 el limón, jalisco, mexico"
JALISCO,LA YESCA,"LA YESCA, MEXICO",-104.0101271,21.3182152,"63580 la yesca, nayarit, mexico"
JALISCO,CUITZEO,"CUITZEO, MEXICO",-101.1419185,19.9694366,"58840 cuitzeo, michoacán, mexico"
JALISCO,ESTANQUE DE LA MORA,"ESTANQUE DE LA MORA, MEXICO",-102.552784,23.634501,mexico
JALISCO,ESTANQUE LOMA DEL AIRE,"ESTANQUE LOMA DEL AIRE, MEXICO",-101.9091664,21.1554155,"47580 loma del aire, jal., mexico"
JALISCO,ESTERO AGUA DULCE,"ESTERO AGUA DULCE, MEXICO",-97.2922284,20.3639274,"93535 agua dulce, ver., mexico"
JALISCO,ESTERO BECERRA,"ESTERO BECERRA, MEXICO",-98.1265596,22.5196497,"esteros, tamaulipas, mexico"
JALISCO,ESTERO BOCA DE TOMATES,"ESTERO BOCA DE TOMATES, MEXICO",-105.2739745,20.6704355,"boca de tomates, jal., mexico"
JALISCO,ESTERO EL CHORRO,"ESTERO EL CHORRO, MEXICO",-105.3994444,19.8925,"estero el chorro, 48456 jal., mexico"
JALISCO,ESTERO EL ERMITANO,"ESTERO EL ERMITANO, MEXICO",-105.4727138,19.9772864,"estero el ermitano, jalisco, mexico"
JALISCO,ESTERO LA SABANITA,"ESTERO LA SABANITA, MEXICO",-106.4177672,23.2277534,"estero, mazatlán, sin., mexico"
JALISCO,ESTERO MAJAHUAS,"ESTERO MAJAHUAS, MEXICO",-105.369575,19.8445973,"estero majahuas, 48481 jal., mexico"
JALISCO,MESA DE FLORES,"MESA DE FLORES, MEXICO",-103.3758333,22.1074999,"46210 mesa de flores, jal., mexico"
JALISCO,JAMAY,"JAMAY, MEXICO",-102.7106394,20.2960475,"jamay, jalisco, mexico"
JALISCO,LA ALAMEDA,"LA ALAMEDA, MEXICO",-99.9774233,19.5100186,"50997 la alameda, méx., mexico"
JALISCO,LA ASUNCION,"LA ASUNCION, MEXICO",-99.0923614,19.3640218,"la asunción, 09000 ciudad de méxico, cdmx, mexico"
JALISCO,LA CUESTA,"LA CUESTA, MEXICO",-108.5798494,26.1045007,"81965 la cuesta, sin., mexico"
JALISCO,LA PALAPA,"LA PALAPA, MEXICO",-107.3782367,24.7386122,"80294 la palapa, sin., mexico"
JALISCO,LA TUNA,"LA TUNA, MEXICO",-107.1477136,25.696004,"80627 la tuna, sin., mexico"
JALISCO,LA ZAPOTERA,"LA ZAPOTERA, MEXICO",-102.898231,20.3069106,"45967 la zapotera, jal., mexico"
JALISCO,BARRA DE NAVIDAD,"BARRA DE NAVIDAD, MEXICO",-104.6826949,19.2081099,"48987 barra de navidad, jalisco, mexico"
JALISCO,CAJITITLAN,"CAJITITLAN, MEXICO",-103.3088801,20.4312277,"45670 cajititlán, jalisco, mexico"
JALISCO,XOLA PARAMAN,"XOLA PARAMAN, MEXICO",-99.1544945,19.3958695,"xola, ciudad de méxico, cdmx, mexico"
JALISCO,SAYULA,"SAYULA, MEXICO",-103.5986529,19.8786995,"sayula, jalisco, mexico"
JALISCO,ZAPOTLAN EL GRANDE,"ZAPOTLAN EL GRANDE, MEXICO",-103.464722,19.703611,"49000 zapotlán el grande, jalisco, mexico"
JALISCO,LAGUNA DE ZAPOTLAN,"LAGUNA DE ZAPOTLAN, MEXICO",-103.4800805,19.7624464,"laguna zapotlan, jalisco, mexico"
JALISCO,LAGUNA EL CAPULIN,"LAGUNA EL CAPULIN, MEXICO",-102.552784,23.634501,mexico
JALISCO,LAGUNA EL TECUAN,"LAGUNA EL TECUAN, MEXICO",-103.7312798,20.3167076,"45744 el tecuan, jalisco, mexico"
JALISCO,LAGUNA GOMEZ FARIAS,"LAGUNA GOMEZ FARIAS, MEXICO",-99.1479371,23.0303212,"89780 gómez farías, tamaulipas, mexico"
JALISCO,LAS BARRANCAS,"LAS BARRANCAS, MEXICO",-112.1977777,26.0011111,"23834 las barrancas, b.c.s., mexico"
JALISCO,LOS ARRAYANES,"LOS ARRAYANES, MEXICO",-105.1134702,22.099393,"63635 los arrayanes, nay., mexico"
JALISCO,LOS CERRITOS,"LOS CERRITOS, MEXICO",-110.1763091,23.3335402,"23361 los cerritos, b.c.s., mexico"
JALISCO,MARGEN DE LA PRESA,"MARGEN DE LA PRESA, MEXICO",-101.2509623,21.0036856,"barrio de la presa, guanajuato, gto., mexico"
JALISCO,CHALACATEPEC,"CHALACATEPEC, MEXICO",-105.2622222,19.6977777,"48495 chalacatepec, jalisco, mexico"
JALISCO,MEZCALA,"MEZCALA, MEXICO",-103.012368,20.335068,"45970 mezcala, jal., mexico"
JALISCO,NESTIPAC,"NESTIPAC, MEXICO",-103.7229243,20.3616719,"45740 estipac, jal., mexico"
JALISCO,OCOTLAN,"OCOTLAN, MEXICO",-102.7652326,20.3417485,"ocotlán, jalisco, mexico"
JALISCO,PLAYA CAREYES,"PLAYA CAREYES, MEXICO",-104.7862333,19.2799533,"playa careyes, 48898 jal., mexico"
JALISCO,PLAYA DEL ROSITA,"PLAYA DEL ROSITA, MEXICO",-102.552784,23.634501,mexico
JALISCO,PLAYA EL SALADO,"PLAYA EL SALADO, MEXICO",-105.2478308,20.6549516,"playa el salado, marina vallarta, jal., mexico"
JALISCO,PLAYA LA FORTUNA,"PLAYA LA FORTUNA, MEXICO",-109.5073031,23.1466623,"23536 la fortuna, b.c.s., mexico"
JALISCO,PLAYA LA MANZANILLA,"PLAYA LA MANZANILLA, MEXICO",-105.3865054,20.7442443,"playa la manzanilla, 63734 la cruz de huanacaxtle, nayarit, mexico"
JALISCO,PLAYA PIZOTA,"PLAYA PIZOTA, MEXICO",-105.4892858,20.4900285,"pizota beach, jalisco, mexico"
JALISCO,PONCITLAN,"PONCITLAN, MEXICO",-102.9261793,20.379337,"poncitlan, jalisco, mexico"
JALISCO,PRESA CHARCO AZUL,"PRESA CHARCO AZUL, MEXICO",-102.552784,23.634501,mexico
JALISCO,PRESA ALCAPARROSA,"PRESA ALCAPARROSA, MEXICO",-104.2104045,19.9837409,"48035 unión de tula, jalisco, mexico"
JALISCO,PRESA CAJON DE PENAS,"PRESA CAJON DE PENAS, MEXICO",-105.1416251,20.0035743,"48465 presa cajón de peña, jalisco, mexico"
JALISCO,PRESA CALDERON,"PRESA CALDERON, MEXICO",-102.9711775,20.6893079,"45430 zapotlanejo, jalisco, mexico"
JALISCO,PRESA CONSTITUCION DE APATZINGAN,"PRESA CONSTITUCION DE APATZINGAN, MEXICO",-102.7846336,19.2877207,"49957 presa constitución de apatzingán, jal., mexico"
JALISCO,PRESA CORONA,"PRESA CORONA, MEXICO",-103.0916531,20.3981646,"45933 presa corona, jal., mexico"
JALISCO,PRESA CORRINCHIS,"PRESA CORRINCHIS, MEXICO",-104.7798067,20.4617393,"presa corinchis, jalisco, mexico"
JALISCO,PRESA CUACUALA,"PRESA CUACUALA, MEXICO",-103.0949835,20.9703549,"presa cuacuala, 45484 jal., mexico"
JALISCO,PRESA DE HURTADO,"PRESA DE HURTADO, MEXICO",-102.552784,23.634501,mexico
JALISCO,PRESA DE LA LUZ,"PRESA DE LA LUZ, MEXICO",-102.1454057,20.6494073,"presa de la luz, jalisco, mexico"
JALISCO,PRESA DE LA VEGA,"PRESA DE LA VEGA, MEXICO",-103.8506109,20.6430355,"la vega, jalisco, mexico"
JALISCO,PRESA DE PARTIDAS,"PRESA DE PARTIDAS, MEXICO",-102.552784,23.634501,mexico
JALISCO,PRESA DE VALERIO,"PRESA DE VALERIO, MEXICO",-101.8323787,21.7656974,"q589+72 presa de valerio, 47557 francisco primo de verdad, jal., mexico"
JALISCO,PRESA DEL AHOGADO,"PRESA DEL AHOGADO, MEXICO",-101.0586552,22.0912736,"3wrr+gg presa del ahogado slp, 78418 mesa de los conejos, s.l.p., mexico"
JALISCO,PRESA EL CAJON,"PRESA EL CAJON, MEXICO",-104.450444,21.4281347,"leonardo rodríguez alcaine, 63864 nay., mexico"
JALISCO,PRESA EL GRANDE,"PRESA EL GRANDE, MEXICO",NA,NA,NA
JALISCO,PRESA EL HORNO,"PRESA EL HORNO, MEXICO",-102.552784,23.634501,mexico
JALISCO,PRESA EL JIHUITE,"PRESA EL JIHUITE, MEXICO",-102.7163208,20.8498673,"47704 presa el jihuite, jalisco, mexico"
JALISCO,PRESA EL NOGAL,"PRESA EL NOGAL, MEXICO",-103.7869444,19.8969444,"49355 el nogal, jal., mexico"
JALISCO,PRESA EL OCOTE,"PRESA EL OCOTE, MEXICO",-102.53031,21.7767135,"presa el ocote, 20376 aguascalientes, ags., mexico"
JALISCO,PRESA EL TULE,"PRESA EL TULE, MEXICO",-102.4321434,20.7259356,"47188 el tule, jalisco, mexico"
JALISCO,PRESA GARABATOS,"PRESA GARABATOS, MEXICO",-116.9263617,32.4408373,"priv. presa garabatos, colinas de la presa, 22125 tijuana, b.c., mexico"
JALISCO,PRESA JUIQUINAQUE,"PRESA JUIQUINAQUE, MEXICO",-102.552784,23.634501,mexico
JALISCO,PRESA LA COLORADA,"PRESA LA COLORADA, MEXICO",-110.5794014,28.8026584,"la colorada, sonora, mexico"
JALISCO,PRESA LA GUADALUPE,"PRESA LA GUADALUPE, MEXICO",-102.552784,23.634501,mexico
JALISCO,PRESA LA JOYA,"PRESA LA JOYA, MEXICO",-102.1672028,20.2600123,"presa la joya, 59420 mich., mexico"
JALISCO,PRESA LA RED,"PRESA LA RED, MEXICO",-102.8153184,20.7187184,"presa la red, 45477 jal., mexico"
JALISCO,PRESA LA SAUCEDA,"PRESA LA SAUCEDA, MEXICO",-101.95,22.0416667,"presa la sauceda, 20795 ags., mexico"
JALISCO,PRESA LA TINAJA,"PRESA LA TINAJA, MEXICO",-103.1026834,20.3537527,"presa la tinaja, 45935 jal., mexico"
JALISCO,PRESA LAGUNILLAS,"PRESA LAGUNILLAS, MEXICO",-99.5991669,21.5122219,"79788 la presa, s.l.p., mexico"
JALISCO,PRESA LAS PIEDRAS,"PRESA LAS PIEDRAS, MEXICO",-104.050773,19.9246571,"las piedras, jalisco, mexico"
JALISCO,PRESA LAS PINTAS,"PRESA LAS PINTAS, MEXICO",-103.3171443,20.5788044,"diag. a la presa, la capilla, 45690 las pintas, jal., mexico"
JALISCO,PRESA LAS TROJES,"PRESA LAS TROJES, MEXICO",-101.7611111,20.3386111,"presa las trojes, 36936 gto., mexico"
JALISCO,PRESA LOS CIRUELOS,"PRESA LOS CIRUELOS, MEXICO",-102.552784,23.634501,mexico
JALISCO,PRESA LOS SAUCES,"PRESA LOS SAUCES, MEXICO",-116.9248284,32.4401205,"priv. presa los sauces, colinas de la presa, 22125 tijuana, b.c., mexico"
JALISCO,PRESA OJO DE AGUA,"PRESA OJO DE AGUA, MEXICO",-103.9042489,20.412741,"presa ojo de agua, jalisco, mexico"
JALISCO,PRESA PALO VERDE,"PRESA PALO VERDE, MEXICO",-102.4174409,20.3498195,"8hxm+w2, 47925 san antonio de rivas, jal., mexico"
JALISCO,PRESA POTRERILLOS,"PRESA POTRERILLOS, MEXICO",-99.2401602,19.2692161,"potrerillos, san nicolás ii, 14735 ciudad de méxico, cdmx, mexico"
JALISCO,PRESA RAMON CORONA,"PRESA RAMON CORONA, MEXICO",-103.6302776,24.1861112,"35877 ramón corona, dgo., mexico"
JALISCO,PRESA SAN ANDRES,"PRESA SAN ANDRES, MEXICO",-98.7637481,18.7998428,"amayuca - tlacotepec 52, los tres reyes, 62890 zacualpan de amilpas, mor., mexico"
JALISCO,PRESA SAN ANTONIO DE LA CALERA,"PRESA SAN ANTONIO DE LA CALERA, MEXICO",-103.0427777,22.0449999,"99593 san antonio de la calera, zac., mexico"
JALISCO,PRESA SAN IGNACIO,"PRESA SAN IGNACIO, MEXICO",-98.34166669999999,19.7083333,"presa san ignacio, 43950 hgo., mexico"
JALISCO,PRESA SAN ISIDRO,"PRESA SAN ISIDRO, MEXICO",-99.1539016,20.0921046,"san isidro presas, xitri, 42944 tetepango, hgo., mexico"
JALISCO,PRESA SAN JOSE,"PRESA SAN JOSE, MEXICO",-101.0559728,22.1490377,"presa san jose, 78413 s.l.p., mexico"
JALISCO,PRESA SAN ONOFRE,"PRESA SAN ONOFRE, MEXICO",-102.552784,23.634501,mexico
JALISCO,PRESA SANTA ROSA,"PRESA SANTA ROSA, MEXICO",-103.6666636,20.898642,"presa santa rosa, jalisco, mexico"
JALISCO,PRESA TACOTAN,"PRESA TACOTAN, MEXICO",-104.3064677,20.037785,"presa de tacotan, jalisco, mexico"
JALISCO,PRESA TEXCALAME,"PRESA TEXCALAME, MEXICO",-104.0656533,20.4358357,"texcalame, 46728 el texcalamito, jal., mexico"
JALISCO,PRESA TRIGO MIL,"PRESA TRIGO MIL, MEXICO",-104.3471933047298,20.00076485348594,"trigomil, jalisco, mexico"
JALISCO,PRESA VICENTE VILLASENOR,"PRESA VICENTE VILLASENOR, MEXICO",-100.2594444,18.3983333,"presa vicente guerrero, 40503 gro., mexico"
JALISCO,PRESA VIEJA,"PRESA VIEJA, MEXICO",-101.4175916,20.2092787,"presa vieja, 58520 mich., mexico"
JALISCO,PRESA VISTA HERMOSA,"PRESA VISTA HERMOSA, MEXICO",-103.337071,19.8010089,"presa vista hermosa, jalisco, mexico"
JALISCO,SAN PEDRO ANALCO,"SAN PEDRO ANALCO, MEXICO",-103.950019,21.137277,"46430 san pedro analco, jal., mexico"
JALISCO,PUERTO CORONA,"PUERTO CORONA, MEXICO",-103.2802047,20.1966075,"c. lago de chapala, 49446 jal., mexico"
JALISCO,PUNTA PENITAS,"PUNTA PENITAS, MEXICO",-105.548727,20.0950056,"tomatlán, jal., mexico"
JALISCO,PERULA,"PERULA, MEXICO",-105.1234968,19.5918469,"48869 pérula, jal., mexico"
JALISCO,RAMPA MUNICIPAL,"RAMPA MUNICIPAL, MEXICO",-105.2780201,21.0239702,"av. rtno las palmas 55a, 63724 rincón de guayabitos, nay., mexico"
JALISCO,CHIMO,"CHIMO, MEXICO",-105.5919887,20.4714567,"chimo, jal., mexico"
JALISCO,RIO AMECA,"RIO AMECA, MEXICO",-104.5672588028026,20.78484778743066,"ameca river, mexico"
JALISCO,RIO LOS REYES,"RIO LOS REYES, MEXICO",-98.7662144,19.1092645,"río los reyes, estado de méxico, mexico"
JALISCO,RIO BARRERA,"RIO BARRERA, MEXICO",-102.552784,23.634501,mexico
JALISCO,RIO EL TANQUE,"RIO EL TANQUE, MEXICO",-99.24875279999999,19.3251767,"el tanque, 10320 ciudad de méxico, cdmx, mexico"
JALISCO,RIO LAS JUNTAS,"RIO LAS JUNTAS, MEXICO",-105.2432683,20.6975526,"48291 las juntas, jalisco, mexico"
JALISCO,RIO LERMA,"RIO LERMA, MEXICO",-101.1193163700184,19.85877384536569,"river lerma, mexico"
JALISCO,RIO LERMA SANTIAGO,"RIO LERMA SANTIAGO, MEXICO",-101.1193163700184,19.85877384536569,"river lerma, mexico"
JALISCO,RIO PURIFICACION,"RIO PURIFICACION, MEXICO",-98.8979283,24.0426355,"río purificación, 87780 nueva villa de padilla, tamps., mexico"
JALISCO,RIO TULE,"RIO TULE, MEXICO",-103.3663485,19.5626833,"del río tule, 49808 tuxpan, jal., mexico"
JALISCO,RIO SAN NICOLAS,"RIO SAN NICOLAS, MEXICO",-92.8528873898996,15.41208251434828,"río san nicolás, chiapas, mexico"
JALISCO,RUCIAS NEGRAS,"RUCIAS NEGRAS, MEXICO",-103.2266578,20.5804951,"rucias negras, 45420 tonalá, jal., mexico"
JALISCO,SAN JUAN COSALA,"SAN JUAN COSALA, MEXICO",-103.3403487,20.2864393,"45820 san juan cosalá, jal., mexico"
